Date,Open,High,Low,Close,Adj Close,Volume,GDP,Inflation,Unemployment,Interest Rate,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,grossProfit,totalRevenue,operatingIncome,investmentIncomeNet,interestExpense,netIncome_x,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,Sentiment
04-08-2020,109.1324997,110.7900009,108.3874969,109.6650009,107.1004944,173071600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
05-08-2020,109.3775024,110.3925018,108.8974991,110.0625,107.4886932,121776800,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
06-08-2020,110.4049988,114.4124985,109.7975006,113.9024963,111.2389145,202428800,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
07-08-2020,113.2050018,113.6750031,110.2925034,111.1125031,108.7098007,198045600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
10-08-2020,112.5999985,113.7750015,110.0,112.7275009,110.2898865,212403600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
11-08-2020,111.9700012,112.4824982,109.1074982,109.375,107.0098801,187902400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
12-08-2020,110.4974976,113.2750015,110.2975006,113.0100021,110.5662689,165598000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
13-08-2020,114.4300003,116.0425034,113.9274979,115.0100021,112.5230179,210082000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
14-08-2020,114.8300018,115.0,113.0449982,114.9075012,112.4227371,165565200,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
17-08-2020,116.0625,116.0875015,113.9625015,114.6074982,112.1292114,119561600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
18-08-2020,114.3525009,116.0,114.0074997,115.5625,113.0635757,105633600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
19-08-2020,115.9824982,117.1624985,115.6100006,115.7074966,113.2054367,145538000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
20-08-2020,115.75,118.3925018,115.7324982,118.2750015,115.7174225,126907200,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
21-08-2020,119.2624969,124.8675003,119.25,124.3700027,121.6806335,338054800,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
24-08-2020,128.6974945,128.7850037,123.9375,125.8574982,123.1359558,345937600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
25-08-2020,124.6975021,125.1800003,123.0524979,124.8249969,122.1257706,211495600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
26-08-2020,126.1800003,126.9925003,125.0824966,126.5224991,123.7865753,163022400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
27-08-2020,127.1425018,127.4850006,123.8324966,125.0100021,122.3067627,155552400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
28-08-2020,126.0124969,126.4424973,124.5774994,124.8075027,122.1086731,187630000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
31-08-2020,127.5800018,131.0,126.0,129.0399933,126.2496185,225702700,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
01-09-2020,132.7599945,134.8000031,130.5299988,134.1799927,131.2785034,151948100,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
02-09-2020,137.5899963,137.9799957,127.0,131.3999939,128.5585938,200119000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
03-09-2020,126.9100037,128.8399963,120.5,120.8799973,118.2660828,257599600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
04-09-2020,120.0699997,123.6999969,110.8899994,120.9599991,118.3443604,332607200,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
08-09-2020,113.9499969,118.9899979,112.6800003,112.8199997,110.3803864,231366600,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
09-09-2020,117.2600021,119.1399994,115.2600021,117.3199997,114.7830811,176940500,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
10-09-2020,120.3600006,120.5,112.5,113.4899979,111.0359039,182274400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
11-09-2020,114.5699997,115.2300034,110.0,112.0,109.5781174,180860300,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
14-09-2020,114.7200012,115.9300003,112.8000031,115.3600006,112.865448,140150100,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
15-09-2020,118.3300018,118.8300018,113.6100006,115.5400009,113.0415573,184642000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
16-09-2020,115.2300034,116.0,112.0400009,112.1299973,109.705307,154679000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
17-09-2020,109.7200012,112.1999969,108.7099991,110.3399963,107.9539871,178011000,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
18-09-2020,110.4000015,110.8799973,106.0899963,106.8399963,104.5296936,287104900,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
21-09-2020,104.5400009,110.1900024,103.0999985,110.0800018,107.6996307,195713800,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
22-09-2020,112.6800003,112.8600006,109.1600037,111.8099976,109.3922348,183055400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
23-09-2020,111.6200027,112.1100006,106.7699966,107.1200027,104.803627,150718700,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
24-09-2020,105.1699982,110.25,105.0,108.2200012,105.8798523,167743300,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
25-09-2020,108.4300003,112.4400024,107.6699982,112.2799988,109.8520432,149981400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,1
28-09-2020,115.0100021,115.3199997,112.7799988,114.9599991,112.4740982,137672400,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
29-09-2020,114.5500031,115.3099976,113.5699997,114.0899963,111.6229095,99382200,21647.64,258.408,10.2,0.09,339000000000.0,163000000000.0,48844000000,98392000000.0,257000000000.0,63930000000.0,4961000000,3576000000,55256000000,10495000000,45896000000,-90976000000.0,-1
30-09-2020,113.7900009,117.2600021,113.6200027,115.8099976,113.3057098,142675200,21647.64,258.408,10.2,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
01-10-2020,117.6399994,117.7200012,115.8300018,116.7900009,114.2645264,116120400,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
02-10-2020,112.8899994,115.3700027,112.2200012,113.0199966,110.5760498,144712000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
05-10-2020,113.9100037,116.6500015,113.5500031,116.5,113.9808121,106243800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
06-10-2020,115.6999969,116.1200027,112.25,113.1600037,110.7130356,161498200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
07-10-2020,114.6200027,115.5500031,114.1299973,115.0800018,112.5915146,96849000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
08-10-2020,116.25,116.4000015,114.5899963,114.9700012,112.4838791,83477200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
09-10-2020,115.2799988,117.0,114.9199982,116.9700012,114.4406357,100506900,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
12-10-2020,120.0599976,125.1800003,119.2799988,124.4000015,121.7099762,240226800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
13-10-2020,125.2699966,125.3899994,119.6500015,121.0999985,118.4813385,262330500,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
14-10-2020,121.0,123.0299988,119.6200027,121.1900024,118.5694122,150712000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
15-10-2020,118.7200012,121.1999969,118.1500015,120.7099991,118.099762,112559200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
16-10-2020,121.2799988,121.5500031,118.8099976,119.0199966,116.4462967,115393800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
19-10-2020,119.9599991,120.4199982,115.6600037,115.9800034,113.4720535,120639300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
20-10-2020,116.1999969,118.9800034,115.6299973,117.5100021,114.9689789,124423700,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
21-10-2020,116.6699982,118.7099991,116.4499969,116.8700027,114.3427963,89946000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
22-10-2020,117.4499969,118.0400009,114.5899963,115.75,113.2470245,101988000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
23-10-2020,116.3899994,116.5500031,114.2799988,115.0400009,112.5523834,82572600,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
26-10-2020,114.0100021,116.5500031,112.8799973,115.0500031,112.5621567,111850700,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
27-10-2020,115.4899979,117.2799988,114.5400009,116.5999985,114.0786362,92276800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
28-10-2020,115.0500031,115.4300003,111.0999985,111.1999969,108.7954178,143937800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
29-10-2020,112.3700027,116.9300003,112.1999969,115.3199997,112.8263245,146129200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
30-10-2020,111.0599976,111.9899979,107.7200012,108.8600006,106.5060196,190272600,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
02-11-2020,109.1100006,110.6800003,107.3199997,108.7699966,106.4179382,122866900,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
03-11-2020,109.6600037,111.4899979,108.7300034,110.4400024,108.0518494,107624400,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
04-11-2020,114.1399994,115.5899963,112.3499985,114.9499969,112.464325,138235500,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
05-11-2020,117.9499969,119.6200027,116.8700027,119.0299988,116.4560852,126387100,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
06-11-2020,118.3199997,119.1999969,116.1299973,118.6900024,116.3238068,114457900,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
09-11-2020,120.5,121.9899979,116.0500031,116.3199997,114.0010529,154515300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
10-11-2020,115.5500031,117.5899963,114.1299973,115.9700012,113.6580048,138023400,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
11-11-2020,117.1900024,119.6299973,116.4400024,119.4899979,117.1078262,112295000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
12-11-2020,119.6200027,120.5299988,118.5699997,119.2099991,116.8334198,103162300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
13-11-2020,119.4400024,119.6699982,117.8700027,119.2600021,116.8824234,81581900,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
16-11-2020,118.9199982,120.9899979,118.1500015,120.3000031,117.9017029,91183000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
17-11-2020,119.5500031,120.6699982,118.9599991,119.3899994,117.0098343,74271000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
18-11-2020,118.6100006,119.8199997,118.0,118.0299988,115.6769409,76322100,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
19-11-2020,117.5899963,119.0599976,116.8099976,118.6399994,116.2747803,74113000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
20-11-2020,118.6399994,118.7699966,117.2900009,117.3399963,115.0006943,73604300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
23-11-2020,117.1800003,117.6200027,113.75,113.8499985,111.5802841,127959300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
24-11-2020,113.9100037,115.8499985,112.5899963,115.1699982,112.87397,113874200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
25-11-2020,115.5500031,116.75,115.1699982,116.0299988,113.7168198,76499200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
27-11-2020,116.5699997,117.4899979,116.2200012,116.5899963,114.2656403,46691300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
30-11-2020,116.9700012,120.9700012,116.8099976,119.0500031,116.6766205,169410200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
01-12-2020,121.0100021,123.4700012,120.0100021,122.7200012,120.2734604,127728200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
02-12-2020,122.0199966,123.3700027,120.8899994,123.0800018,120.6262741,89004200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
03-12-2020,123.5199966,123.7799988,122.2099991,122.9400024,120.4890594,78967600,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
04-12-2020,122.5999985,122.8600006,121.5199966,122.25,119.8128128,78260400,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
07-12-2020,122.3099976,124.5699997,122.25,123.75,121.2829056,86712000,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
08-12-2020,124.3700027,124.9800034,123.0899963,124.3799973,121.9003525,82225500,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
09-12-2020,124.5299988,125.9499969,121.0,121.7799988,119.3521805,115089200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
10-12-2020,120.5,123.8700027,120.1500015,123.2399979,120.7830811,81312200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
11-12-2020,122.4300003,122.7600021,120.5500031,122.4100037,119.9696274,86939800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
14-12-2020,122.5999985,123.3499985,121.5400009,121.7799988,119.3521805,79184500,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
15-12-2020,124.3399963,127.9000015,124.1299973,127.8799973,125.330574,157243700,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
16-12-2020,127.4100037,128.3699951,126.5599976,127.8099976,125.2619629,98208600,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
17-12-2020,128.8999939,129.5800018,128.0399933,128.6999969,126.1342239,94359800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
18-12-2020,128.9600067,129.1000061,126.1200027,126.6600037,124.134903,192541500,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
21-12-2020,125.0199966,128.3099976,123.4499969,128.2299957,125.6735992,121251600,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
22-12-2020,131.6100006,134.4100037,129.6499939,131.8800049,129.2507935,168904800,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
23-12-2020,132.1600037,132.4299927,130.7799988,130.9600067,128.3491821,88223700,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
24-12-2020,131.3200073,133.4600067,131.1000061,131.9700012,129.339035,54930100,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
28-12-2020,133.9900055,137.3399963,133.5099945,136.6900024,133.9649506,124486200,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
29-12-2020,138.0500031,138.7899933,134.3399963,134.8699951,132.1812286,121047300,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
